node,mae_pu,rmse_pu,n_valid
l3197642.3,0.002661376027390361,0.0033254504669457674,288
l2748125.3,0.002657348522916436,0.0033718503545969725,288
l2935560.3,0.002641804050654173,0.00330384261906147,288
l2710532.3,0.0026388925034552813,0.003302163677290082,288
l3047073.3,0.00263671251013875,0.0034159997012466192,288
l2691941.3,0.0026360121555626392,0.0033506369218230247,288
l2897767.3,0.002629765309393406,0.0033016116358339787,288
l2710525.3,0.002624710090458393,0.003318206639960408,288
l3254208.3,0.00260176882147789,0.0032829628325998783,288
l2841645.3,0.0026015560142695904,0.0033156501594930887,288
l3178979.3,0.0026010589208453894,0.003493628231808543,288
l3207907.3,0.002591608790680766,0.003260774305090308,288
l3235241.3,0.002588910050690174,0.003340564202517271,288
l3141395.3,0.0025740538258105516,0.003263430204242468,288
l3066829.3,0.002561703324317932,0.0032683792524039745,288
l2745799.3,0.0025598315987735987,0.003298461437225342,288
l3160793.3,0.0019661961123347282,0.0026240942534059286,288
l2730106.3,0.0017879812512546778,0.0024935253895819187,288
l3234149.3,0.0017756293527781963,0.002295029116794467,288
l3160863.3,0.001745988498441875,0.002857400104403496,288
l2728247.3,0.0016846255166456103,0.002382253762334585,288
l2767341.3,0.0016712165670469403,0.0023243743926286697,288
l3150961.3,0.0015156915178522468,0.0022366391494870186,288
l2936268.3,0.0015086079947650433,0.0019225813448429108,288
l3011293.3,0.0014958038227632642,0.001910886843688786,288
l2730149.3,0.0014684043126180768,0.0020913691259920597,288
l3067506.3,0.0014645925257354975,0.002129398286342621,288
l3123509.3,0.0014480269746854901,0.0019001743057742715,288
l3048966.3,0.0014214739203453064,0.001877171453088522,288
l2896685.3,0.0013867380330339074,0.002043496584519744,288
l3215203.3,0.0013677895767614245,0.001974943559616804,288
l2803199.3,0.0013658002717420459,0.0019756753463298082,288
l2915542.3,0.0013630012981593609,0.001964341849088669,288
l3047289.3,0.001353131840005517,0.00223288731649518,288
l3030205.3,0.0013512319419533014,0.001798669807612896,288
l3179637.3,0.0013204184360802174,0.001987278461456299,288
l2730108.3,0.0013169278390705585,0.001841402379795909,288
l3253570.3,0.0013017174787819386,0.0017420860240235925,288
l3064514.3,0.001292838016524911,0.0017943383427336812,288
l2842384.3,0.0012887944467365742,0.001968911150470376,288
l3030126.3,0.0012869263300672174,0.0020789087284356356,288
l2936216.3,0.0012814601650461555,0.0017019672086462379,288
l2806553.3,0.0012769405730068684,0.0016973408637568355,288
l2861157.3,0.0012767559383064508,0.0017294669523835182,288
l3142049.3,0.0012735852506011724,0.0018147353548556566,288
l2952007.3,0.0012456729309633374,0.0017797235632315278,288
l2898515.3,0.0012449683854356408,0.0016551309963688254,288
l2764411.3,0.0012387132737785578,0.0017181063303723931,288
l3198356.3,0.0012335495557636023,0.0018019546987488866,288
l3254873.3,0.0012315991334617138,0.0017391408327966928,288
l2992556.3,0.0012278615031391382,0.0016795448027551174,288
l3048889.3,0.0012265294790267944,0.001761644845828414,288
l2767340.3,0.0012157633900642395,0.0019249796168878675,288
l3067448.3,0.0012114843120798469,0.0017625837353989482,288
l2804957.3,0.0012038549175485969,0.0016826959326863289,288
l2937757.3,0.0011980016715824604,0.0017100840341299772,288
l3214071.3,0.0011887744767591357,0.0016911029815673828,288
l2801909.3,0.0011865355772897601,0.001575119444169104,288
l3104154.3,0.001178892096504569,0.001864530029706657,288
l3254870.3,0.0011757599422708154,0.00189641781616956,288
l2891575.3,0.0011659595184028149,0.0016847867518663406,288
l3176661.3,0.0011602573795244098,0.001702390960417688,288
l3048888.3,0.0011535435914993286,0.0017047825967893004,288
l3048890.3,0.001149239600636065,0.0017120414413511753,288
l3123452.3,0.0011341398349031806,0.0016839975723996758,288
l3048946.3,0.0011219403240829706,0.0015999652678146958,288
l2745811.3,0.0011213032994419336,0.0016974018653854728,288
l3198347.3,0.0011191400699317455,0.0015960362507030368,288
l2767343.3,0.0011179348221048713,0.0016434852732345462,288
l2805031.3,0.001115393708460033,0.0017557243118062615,288
l3142050.3,0.0011127979960292578,0.0016344599425792694,288
l2786204.3,0.0011125521268695593,0.0016199452802538872,288
l3214069.3,0.0011019292287528515,0.0016734445234760642,288
l2917255.3,0.0010907748946920037,0.0017227217322215438,288
l2970804.3,0.0010904321679845452,0.0016211903421208262,288
l2804282.3,0.0010842361953109503,0.0017141993157565594,288
l3048937.3,0.0010825470089912415,0.0016571769956499338,288
l3179682.3,0.0010745251784101129,0.0016132124001160264,288
l3104796.3,0.0010717498371377587,0.001707434537820518,288
l3029498.3,0.0010624855058267713,0.0016169132431969047,288
l2935551.3,0.00106000155210495,0.001680411514826119,288
l2897806.3,0.0010586141142994165,0.0017047373112291098,288
l2730163.3,0.0010524975368753076,0.0017008361173793674,288
l2990826.3,0.0010473094880580902,0.001694846898317337,288
l2842329.3,0.0010472903959453106,0.0016263910802081227,288
l3215385.3,0.0010457448661327362,0.0018444308079779148,288
l2674047.3,0.0010441235499456525,0.0015581980114802718,288
l3045895.3,0.0010423953644931316,0.0016621925169602036,288
l2711225.3,0.0010418854653835297,0.0015620465856045485,288
l3217052.3,0.0010417182929813862,0.0015842457069084048,288
l2822864.3,0.001040297676809132,0.0016030148835852742,288
l2917336.3,0.0010380944004282355,0.0016119085485115647,288
l3048968.3,0.0010377094149589539,0.001735938829369843,288
l3066806.3,0.0010339287109673023,0.001631930936127901,288
l2861197.3,0.0010318681597709656,0.0016042564529925585,288
l3011298.3,0.0010312824742868543,0.0016075603198260069,288
l2763407.3,0.0010280265705659986,0.0016186750726774335,288
l2785515.3,0.0010196334915235639,0.0018072652164846659,288
l3552667.3,0.0010133447358384728,0.0015738783404231071,288
l2936279.3,0.0010120442602783442,0.0015915710246190429,288
l2822865.3,0.0010116981575265527,0.0016333700623363256,288
l2936211.3,0.0010116775520145893,0.0016041866037994623,288
l3048228.3,0.0010023713111877441,0.001583820441737771,288
l2692664.3,0.0009983628988265991,0.001618275884538889,288
l2767408.3,0.0009943643817678094,0.001557634794153273,288
l3104155.3,0.000993793597444892,0.0016643579583615065,288
l2673306.3,0.0009894089307636023,0.0016389325028285384,288
l3216343.3,0.0009883451275527477,0.00157241674605757,288
l3160896.3,0.0009879999561235309,0.001588079729117453,288
l2767414.3,0.0009839662816375494,0.0015464962925761938,288
l3067507.3,0.000982959638349712,0.001515466021373868,288
l3029497.3,0.0009768796153366566,0.001586205093190074,288
l2673307.3,0.0009733761544339359,0.001603250508196652,288
l2804249.3,0.0009733264450915158,0.001588156446814537,288
l3160871.3,0.0009714390034787357,0.0014686918584629893,288
l3066807.3,0.0009700685041025281,0.0016112931771203876,288
l2898526.3,0.0009682339732535183,0.0015420106938108802,288
l3085394.3,0.0009671925799921155,0.0016079952474683523,288
l3197627.3,0.0009667310514487326,0.0015418443363159895,288
l2692633.3,0.0009648799896240234,0.001627855934202671,288
l2916605.3,0.0009640923235565424,0.00160237867385149,288
l3085392.3,0.0009632118744775653,0.0015748209552839398,288
l2879062.3,0.0009619270567782223,0.0015923788305372,288
l3160878.3,0.000961540499702096,0.0015589450486004353,288
l2710509.3,0.0009615309536457062,0.001525061554275453,288
l3104830.3,0.0009593268041498959,0.001619888935238123,288
l3236004.3,0.0009581682388670743,0.0015557616716250777,288
l3030200.3,0.0009562588529661298,0.0015303331892937422,288
l3027124.3,0.0009561197366565466,0.001556500676088035,288
l2692655.3,0.0009559347527101636,0.001532509457319975,288
l2935550.3,0.0009549098904244602,0.0015338498633354902,288
l2841619.3,0.0009516548016108572,0.0016233541537076235,288
l3048205.3,0.0009514180128462613,0.0015600647311657667,288
l3197626.3,0.0009500301675871015,0.0015342645347118378,288
l2729406.3,0.0009499250445514917,0.001576705719344318,288
l3086074.3,0.0009468437638133764,0.0015126174548640847,288
l3160872.3,0.0009444538154639304,0.001475260010920465,288
l2955077.3,0.0009435191750526428,0.0015131186228245497,288
l3082981.3,0.0009421528084203601,0.0015789590543136,288
l2822862.3,0.0009416395332664251,0.0015507017960771918,288
l2842390.3,0.00094012008048594,0.0015786201693117619,288
l2674052.3,0.0009369543986395001,0.0015771954786032438,288
l3160861.3,0.0009281891980208457,0.0014832926681265235,288
l2861218.3,0.000928184250369668,0.0016779000870883465,288
l2748128.3,0.0009237366612069309,0.001547691528685391,288
l3217053.3,0.0009200564818456769,0.001490978873334825,288
l2916606.3,0.0009169462719000876,0.0015646852552890778,288
l2861158.3,0.0009078615112230182,0.0015012893127277493,288
l3104853.3,0.000906683097127825,0.0014604165917262435,288
l2991640.3,0.000903699139598757,0.001571621629409492,288
l3160862.3,0.0009006477193906903,0.001520034158602357,288
l2688693.3,0.0008853417239151895,0.001548776519484818,288
l3030199.3,0.0008813809254206717,0.001516382908448577,288
l2875754.3,0.0008781779906712472,0.0015595204895362258,288
l2897768.3,0.0008777475450187922,0.0015157900052145123,288
l2822863.3,0.0008772098226472735,0.001525380415841937,288
l3030203.3,0.0008733964059501886,0.0014330986887216568,288
l2804250.3,0.0008645898196846247,0.0015219449996948242,288
l2897770.3,0.0008616633713245392,0.001523172715678811,288
l3085393.3,0.0008527197642251849,0.0015245970571413636,288
l2991940.3,0.0008379013743251562,0.0015304980333894491,288
l2897766.3,0.0008313457365147769,0.0015001650899648666,288
l3104850.3,0.0008174528484232724,0.0014344693627208471,288
l2935552.3,0.0008002726826816797,0.001478372374549508,288
l3179673.3,0.0007999113295227289,0.0013777411077171564,288
l2786274.3,0.0007956504123285413,0.0014701824402436614,288
